marital-status_Married-civ-spouse,age education-num hours-per-week,age education-num^2,education-num^2 hours-per-week,education-num^3,age hours-per-week,marital-status_Never-married,age fnlwgt education-num,age,hours-per-week,relationship_Own-child,capital-gain,fnlwgt education-num^2,fnlwgt education-num hours-per-week,sex_Male,occupation_Exec-managerial,age fnlwgt hours-per-week,fnlwgt capital-gain,relationship_Not-in-family,education_Bachelors
0,8960.0,1024.0,560.0,64.0,2240.0,0,11742208.0,64,35,0,0,733888.0,6421520.0,0,0,102744320.0,0.0,1,0
0,19240.0,6253.0,6760.0,2197.0,1480.0,1,45553586.0,37,40,1,27828,16005314.0,49247120.0,1,0,140164880.0,2635478568.0,0,1
1,15120.0,3888.0,2835.0,729.0,1680.0,0,139183056.0,48,35,0,0,26096823.0,101487645.0,1,0,541267440.0,0.0,0,0
1,12150.0,2187.0,4050.0,729.0,1350.0,0,55155168.0,27,50,0,0,18385056.0,102139200.0,1,0,306417600.0,0.0,0,0
1,23400.0,7605.0,6760.0,2197.0,1800.0,0,153666630.0,45,40,0,0,44392582.0,136592560.0,1,0,472820400.0,0.0,0,1
0,21812.0,8036.0,7448.0,2744.0,1558.0,0,77522144.0,41,38,0,10520,26470976.0,71849792.0,0,0,210417248.0,1420789120.0,1,0
1,25740.0,5577.0,10140.0,2197.0,1980.0,0,63655020.0,33,60,0,3103,25076220.0,115736400.0,0,0,293792400.0,460423140.0,0,1
0,8400.0,1050.0,1000.0,125.0,1680.0,0,56849100.0,42,40,0,0,6767750.0,54142000.0,0,0,454792800.0,0.0,0,0
0,18850.0,4901.0,8450.0,2197.0,1450.0,1,62664940.0,29,50,1,0,28091180.0,108043000.0,0,0,241019000.0,0.0,0,1
0,12789.0,2349.0,3969.0,729.0,1421.0,0,59978583.0,29,49,0,0,18614043.0,101343123.0,1,0,326550063.0,0.0,1,0
1,27690.0,11999.0,5070.0,2197.0,2130.0,0,159357796.0,71,30,0,0,29178188.0,67334280.0,1,0,367748760.0,0.0,0,1
0,6960.0,1044.0,1440.0,216.0,1160.0,0,35634504.0,29,40,0,0,7372656.0,49151040.0,0,1,237563360.0,0.0,1,0
0,4784.0,3887.0,2704.0,2197.0,368.0,1,55803566.0,23,16,0,0,31541146.0,38819872.0,1,0,68681312.0,0.0,1,1
0,728.0,4732.0,338.0,2197.0,56.0,1,38828608.0,28,2,1,0,18027568.0,2773472.0,1,0,5973632.0,0.0,0,1
1,28600.0,9295.0,6760.0,2197.0,2200.0,0,96767385.0,55,40,0,0,22872291.0,70376280.0,1,0,297745800.0,0.0,0,1
1,24440.0,7943.0,6760.0,2197.0,1880.0,0,175691217.0,47,40,0,0,48595443.0,149524440.0,0,0,540588360.0,0.0,0,1
0,8400.0,2100.0,4000.0,1000.0,840.0,1,41492430.0,21,40,1,0,19758300.0,79033200.0,0,0,165969720.0,0.0,0,0
0,11880.0,2673.0,3240.0,729.0,1320.0,0,47441889.0,33,40,0,0,12938697.0,57505320.0,0,0,210852840.0,0.0,0,0
1,11200.0,2240.0,2560.0,512.0,1400.0,0,70620760.0,35,40,0,0,16141888.0,80709440.0,1,0,353103800.0,0.0,0,0
1,24570.0,7098.0,7605.0,2197.0,1890.0,0,110546436.0,42,45,0,0,34216754.0,118442610.0,0,0,382660740.0,0.0,0,1
0,11880.0,2673.0,3240.0,729.0,1320.0,0,36540207.0,33,40,0,0,9965511.0,44291160.0,1,0,162400920.0,0.0,0,0
0,16800.0,5880.0,7840.0,2744.0,1200.0,1,95044320.0,30,40,0,0,44354016.0,126725760.0,1,1,271555200.0,0.0,1,0
1,14800.0,3700.0,4000.0,1000.0,1480.0,0,85853320.0,37,40,0,0,23203600.0,92814400.0,1,0,343413280.0,0.0,0,0
0,4275.0,1539.0,2025.0,729.0,475.0,1,39976209.0,19,25,1,0,18936099.0,52600275.0,1,0,111045025.0,0.0,0,0
0,8400.0,2100.0,4000.0,1000.0,840.0,1,31988880.0,21,40,1,0,15232800.0,60931200.0,1,0,127955520.0,0.0,0,0
1,16100.0,4600.0,3500.0,1000.0,1610.0,0,221714020.0,46,35,0,0,48198700.0,168695450.0,1,0,775999070.0,0.0,0,0
1,15120.0,3402.0,3240.0,729.0,1680.0,0,40658814.0,42,40,0,0,8712603.0,38722680.0,1,0,180705840.0,0.0,0,0
0,22736.0,5488.0,11368.0,2744.0,1624.0,1,72443952.0,28,58,0,0,36221976.0,150062472.0,1,1,300124944.0,0.0,1,0
1,12960.0,2916.0,3240.0,729.0,1440.0,0,61187400.0,36,40,0,0,15296850.0,67986000.0,1,0,271944000.0,0.0,0,0
0,14040.0,3159.0,3240.0,729.0,1560.0,1,44778123.0,39,40,0,0,10333413.0,45926280.0,0,0,199013880.0,0.0,1,0
0,9720.0,2187.0,3240.0,729.0,1080.0,1,17603649.0,27,40,0,0,5867883.0,26079480.0,1,0,78238440.0,0.0,1,0
1,19494.0,4617.0,3078.0,729.0,2166.0,0,72887040.0,57,38,0,0,11508480.0,48591360.0,0,0,307745280.0,0.0,0,0
0,5400.0,4050.0,972.0,729.0,600.0,0,64508850.0,50,12,0,0,11611593.0,15482124.0,0,0,86011800.0,0.0,0,0
1,25200.0,6300.0,4000.0,1000.0,2520.0,0,108632790.0,63,40,0,0,17243300.0,68973200.0,1,1,434531160.0,0.0,0,0
0,22000.0,4400.0,5000.0,1000.0,2200.0,0,29864560.0,44,50,0,0,6787400.0,33937000.0,1,0,149322800.0,0.0,0,0
1,9120.0,1368.0,1440.0,216.0,1520.0,0,94751784.0,38,40,0,0,14960808.0,99738720.0,1,0,631678560.0,0.0,0,0
0,12000.0,3000.0,4000.0,1000.0,1200.0,1,111149400.0,30,40,0,0,37049800.0,148199200.0,1,0,444597600.0,0.0,1,0
0,5000.0,2000.0,2500.0,1000.0,500.0,1,28102600.0,20,25,1,0,14051300.0,35128250.0,0,0,70256500.0,0.0,0,0
1,33000.0,9900.0,11250.0,3375.0,2200.0,0,127962120.0,44,50,0,0,43623450.0,145411500.0,1,0,426540400.0,0.0,0,0
0,8640.0,1944.0,3240.0,729.0,960.0,1,62620344.0,24,40,0,0,23482629.0,104367240.0,1,0,278312640.0,0.0,1,0
0,10400.0,2600.0,4000.0,1000.0,1040.0,1,73860280.0,26,40,0,2354,28407800.0,113631200.0,1,0,295441120.0,668719612.0,1,0
1,29400.0,4200.0,7000.0,1000.0,2940.0,0,35260260.0,42,70,0,0,8395300.0,58767100.0,1,0,246821820.0,0.0,0,0
1,19440.0,4374.0,3240.0,729.0,2160.0,0,81346680.0,54,40,0,0,13557780.0,60256800.0,1,0,361540800.0,0.0,0,0
0,20250.0,4500.0,4500.0,1000.0,2025.0,0,50742450.0,45,45,0,0,11276100.0,50742450.0,0,0,228341025.0,0.0,1,0
1,2960.0,148.0,160.0,8.0,1480.0,0,31082960.0,37,40,0,0,1680160.0,33603200.0,1,0,621659200.0,0.0,0,0
0,15600.0,5070.0,6760.0,2197.0,1200.0,1,16731000.0,30,40,0,0,7250100.0,22308000.0,1,0,51480000.0,0.0,1,1
1,14400.0,3600.0,4000.0,1000.0,1440.0,0,11550960.0,36,40,0,7298,3208600.0,12834400.0,1,0,46203840.0,234163628.0,0,0
0,4750.0,475.0,1250.0,125.0,950.0,1,27662195.0,19,50,1,0,7279525.0,72795250.0,0,0,276621950.0,0.0,0,0
0,10560.0,3168.0,5760.0,1728.0,880.0,1,18746376.0,22,40,0,0,10225296.0,34084320.0,0,0,62487920.0,0.0,1,0
0,23400.0,5265.0,3240.0,729.0,2600.0,0,117446940.0,65,40,0,0,16261884.0,72275040.0,0,0,521986400.0,0.0,1,0
0,7800.0,1872.0,900.0,216.0,1300.0,0,41600832.0,52,25,0,0,4800096.0,20000400.0,1,0,173336800.0,0.0,1,0
1,9720.0,2916.0,2430.0,729.0,1080.0,0,53846532.0,36,30,0,0,13461633.0,44872110.0,1,0,179488440.0,0.0,0,0
0,7920.0,1782.0,3240.0,729.0,880.0,1,47565342.0,22,40,1,0,19458549.0,86482440.0,0,0,211401520.0,0.0,0,0
1,15400.0,3388.0,6050.0,1331.0,1400.0,0,102881856.0,28,50,0,0,40417872.0,183717600.0,1,0,467644800.0,0.0,0,0
1,15600.0,5070.0,6760.0,2197.0,1200.0,0,72111390.0,30,40,0,0,31248269.0,96148520.0,1,1,221881200.0,0.0,0,1
1,25850.0,4700.0,5500.0,1000.0,2585.0,0,62468640.0,47,55,0,0,13291200.0,73101600.0,1,1,343577520.0,0.0,0,0
0,11600.0,2900.0,4000.0,1000.0,1160.0,1,63014100.0,29,40,0,0,21729000.0,86916000.0,0,1,252056400.0,0.0,1,0
1,12960.0,2916.0,3240.0,729.0,1440.0,0,59828220.0,36,40,0,0,14957055.0,66475800.0,1,0,265903200.0,0.0,0,0
0,15600.0,5070.0,6760.0,2197.0,1200.0,0,94668210.0,30,40,1,0,41022891.0,126224280.0,0,0,291286800.0,0.0,0,1
1,43680.0,10192.0,11760.0,2744.0,3120.0,0,203362432.0,52,60,0,15024,54751424.0,234648960.0,0,1,871553280.0,4196864256.0,0,0
0,22320.0,5022.0,3240.0,729.0,2480.0,0,93013578.0,62,40,0,0,13501971.0,60008760.0,0,1,413393680.0,0.0,0,0
1,32340.0,8232.0,10780.0,2744.0,2310.0,0,90771912.0,42,55,0,0,30257304.0,118867980.0,1,0,356603940.0,0.0,0,0
1,11880.0,2673.0,3240.0,729.0,1320.0,0,9426780.0,33,40,0,0,2570940.0,11426400.0,1,0,41896800.0,0.0,0,0
0,3094.0,833.0,1274.0,343.0,442.0,1,15398124.0,17,26,0,0,6340404.0,23550072.0,0,0,57193032.0,0.0,0,0
0,19440.0,4374.0,3240.0,729.0,2160.0,1,94777290.0,54,40,0,0,15796215.0,70205400.0,0,0,421232400.0,0.0,1,0
0,14760.0,3321.0,3240.0,729.0,1640.0,1,69162039.0,41,40,0,0,15181911.0,67475160.0,1,0,307386840.0,0.0,1,0
0,28350.0,8820.0,8820.0,2744.0,2025.0,0,163224810.0,45,45,0,0,50781052.0,163224810.0,0,0,524651175.0,0.0,1,0
0,5550.0,3700.0,1500.0,1000.0,555.0,1,23098360.0,37,15,0,0,6242800.0,9364200.0,0,0,34647540.0,0.0,0,0
0,6426.0,1701.0,2754.0,729.0,714.0,1,14661108.0,21,34,0,0,6283332.0,23737032.0,0,0,55386408.0,0.0,1,0
0,15080.0,4901.0,6760.0,2197.0,1160.0,0,92516554.0,29,40,0,0,41472938.0,127609040.0,0,0,284666320.0,0.0,1,1
0,6480.0,1458.0,3240.0,729.0,720.0,1,32580954.0,18,40,1,0,16290477.0,72402120.0,1,0,144804240.0,0.0,0,0
0,2520.0,882.0,980.0,343.0,360.0,1,4634154.0,18,20,1,0,1802171.0,5149060.0,0,0,13240440.0,0.0,0,0
1,22320.0,5022.0,3240.0,729.0,2480.0,0,98781624.0,62,40,0,0,14339268.0,63730080.0,1,0,439029440.0,0.0,0,0
0,3800.0,1900.0,2000.0,1000.0,380.0,1,20198140.0,19,20,1,0,10630600.0,21261200.0,0,0,40396280.0,0.0,0,0
0,8680.0,992.0,560.0,64.0,2170.0,0,25192336.0,62,35,0,0,1625312.0,14221480.0,0,0,220432940.0,0.0,0,0
0,30160.0,9802.0,6760.0,2197.0,2320.0,0,119401178.0,58,40,0,0,26762333.0,82345640.0,0,0,367388240.0,0.0,1,1
1,17000.0,3400.0,5000.0,1000.0,1700.0,0,128469000.0,34,50,0,0,37785000.0,188925000.0,1,0,642345000.0,0.0,0,0
0,21700.0,3038.0,2450.0,343.0,3100.0,1,90030262.0,62,50,0,0,10164707.0,72605050.0,1,0,643073300.0,0.0,0,0
1,2760.0,2300.0,1200.0,1000.0,276.0,0,30120570.0,23,12,0,0,13095900.0,15715080.0,1,0,36144684.0,0.0,0,0
0,24050.0,6253.0,8450.0,2197.0,1850.0,0,54111057.0,37,50,0,4934,19011993.0,73123050.0,1,1,208119450.0,555060198.0,0,1
0,23184.0,6048.0,6624.0,1728.0,1932.0,1,96034680.0,42,46,0,0,27438480.0,105180840.0,1,0,368132940.0,0.0,1,0
0,5880.0,1029.0,1960.0,343.0,840.0,1,16800924.0,21,40,0,0,5600308.0,32001760.0,1,0,96005280.0,0.0,0,0
0,21320.0,6929.0,6760.0,2197.0,1640.0,0,40066143.0,41,40,0,0,12703899.0,39088920.0,0,1,123280440.0,0.0,0,1
0,7560.0,1323.0,1960.0,343.0,1080.0,1,59145471.0,27,40,1,0,15334011.0,87622920.0,1,0,337974120.0,0.0,0,0
1,19240.0,6253.0,6760.0,2197.0,1480.0,0,25430470.0,37,40,0,0,8935030.0,27492400.0,1,1,78247600.0,0.0,0,1
1,16200.0,3240.0,3645.0,729.0,1800.0,0,62980920.0,40,45,0,0,14170707.0,70853535.0,1,0,314904600.0,0.0,0,0
1,9920.0,992.0,640.0,64.0,2480.0,0,26305112.0,62,40,0,0,1697104.0,16971040.0,1,0,263051120.0,0.0,0,0
0,11600.0,2900.0,4000.0,1000.0,1160.0,1,86621840.0,29,40,0,0,29869600.0,119478400.0,0,0,346487360.0,0.0,1,0
1,23100.0,6468.0,9800.0,2744.0,1650.0,0,181479144.0,33,50,0,0,76991152.0,274968400.0,1,1,648139800.0,0.0,0,0
0,19080.0,4293.0,3240.0,729.0,2120.0,0,56253564.0,53,40,0,0,9552492.0,42455520.0,0,0,250015840.0,0.0,1,0
0,28160.0,7744.0,4840.0,1331.0,2560.0,0,95411008.0,64,40,0,0,16398767.0,59631880.0,0,0,346949120.0,0.0,1,0
1,28800.0,6000.0,4800.0,1000.0,2880.0,0,81094800.0,60,48,0,15024,13515800.0,64875840.0,1,0,389255040.0,2030613792.0,0,0
0,13160.0,2303.0,1960.0,343.0,1880.0,1,17851540.0,47,40,1,0,2658740.0,15192800.0,1,0,102008800.0,0.0,0,0
1,25200.0,8820.0,7840.0,2744.0,1800.0,0,17747730.0,45,40,0,0,5521516.0,15775760.0,1,1,50707800.0,0.0,0,0
1,14520.0,3993.0,4840.0,1331.0,1320.0,0,54567612.0,33,40,0,0,18189204.0,66142560.0,1,0,198427680.0,0.0,0,0
1,16965.0,4901.0,7605.0,2197.0,1305.0,0,41279238.0,29,45,0,5178,18504486.0,64053990.0,1,0,142889670.0,566959932.0,0,1
1,9120.0,912.0,640.0,64.0,2280.0,0,46559652.0,57,40,0,3103,3267344.0,32673440.0,1,0,465596520.0,633660527.0,0,0
0,5985.0,1539.0,2835.0,729.0,665.0,1,56116557.0,19,35,1,0,26581527.0,103372605.0,1,0,218231055.0,0.0,0,0
0,13520.0,4394.0,6760.0,2197.0,1040.0,1,53274546.0,26,40,1,0,26637273.0,81960840.0,1,0,163921680.0,0.0,0,1
1,4725.0,567.0,225.0,27.0,1575.0,0,34200495.0,63,25,0,0,1628595.0,13571625.0,1,0,285004125.0,0.0,0,0
0,20160.0,6048.0,5760.0,1728.0,1680.0,0,241099992.0,42,40,0,0,68885712.0,229619040.0,0,0,803666640.0,0.0,1,0
1,24700.0,6422.0,8450.0,2197.0,1900.0,0,121074460.0,38,50,0,0,41420210.0,159308500.0,1,0,465671000.0,0.0,0,1
0,8160.0,1224.0,1440.0,216.0,1360.0,1,42819600.0,34,40,0,0,7556400.0,50376000.0,1,0,285464000.0,0.0,1,0
0,6000.0,2000.0,3000.0,1000.0,600.0,1,45729800.0,20,30,1,0,22864900.0,68594700.0,1,0,137189400.0,0.0,0,0
1,5600.0,560.0,640.0,64.0,1400.0,0,26641580.0,35,40,0,0,3044752.0,30447520.0,1,0,266415800.0,0.0,0,0
1,3952.0,6422.0,1352.0,2197.0,304.0,0,22121320.0,38,8,0,0,7567820.0,4657120.0,0,0,13613120.0,0.0,0,1
1,20800.0,5200.0,4000.0,1000.0,2080.0,0,16833440.0,52,40,0,0,3237200.0,12948800.0,1,0,67333760.0,0.0,0,0
1,12800.0,3200.0,4000.0,1000.0,1280.0,0,43898880.0,32,40,0,0,13718400.0,54873600.0,1,0,175595520.0,0.0,0,0
0,64320.0,17152.0,15360.0,4096.0,4020.0,0,392807600.0,67,60,0,99999,93804800.0,351768000.0,1,1,1473028500.0,36642133575.0,1,0
0,14560.0,5096.0,7840.0,2744.0,1040.0,1,58351748.0,26,40,0,0,31420172.0,89771920.0,0,0,166719280.0,0.0,1,0
1,48720.0,11368.0,11760.0,2744.0,3480.0,0,138429760.0,58,60,0,0,33414080.0,143203200.0,1,1,593270400.0,0.0,0,0
1,21120.0,5808.0,4840.0,1331.0,1920.0,0,118479504.0,48,40,0,0,27151553.0,98732920.0,1,0,430834560.0,0.0,0,0
0,13000.0,4225.0,6760.0,2197.0,1000.0,1,56293900.0,25,40,1,0,29272828.0,90070240.0,1,0,173212000.0,0.0,0,1
0,15600.0,4225.0,8112.0,2197.0,1200.0,1,28159950.0,25,48,0,4865,14643174.0,54067104.0,1,0,103975200.0,421532790.0,1,1
0,12500.0,2500.0,5000.0,1000.0,1250.0,1,27170750.0,25,50,0,0,10868300.0,54341500.0,1,0,135853750.0,0.0,0,0
0,1944.0,1458.0,972.0,729.0,216.0,1,11343402.0,18,12,1,0,5671701.0,7562268.0,1,0,15124536.0,0.0,0,0
1,19440.0,2916.0,4860.0,729.0,2160.0,0,62512236.0,36,60,0,0,15628059.0,104187060.0,1,0,416748240.0,0.0,0,0
1,15750.0,2205.0,2450.0,343.0,2250.0,0,45387090.0,45,50,0,0,7060214.0,50430100.0,1,0,324193500.0,0.0,0,0
0,12240.0,2754.0,3240.0,729.0,1360.0,1,29869884.0,34,40,0,0,7906734.0,35141040.0,1,0,132755040.0,0.0,1,0
1,35360.0,11492.0,6760.0,2197.0,2720.0,0,230015032.0,68,40,0,0,43973462.0,135302960.0,1,0,707738560.0,0.0,0,1
0,18500.0,3700.0,5000.0,1000.0,1850.0,1,179891780.0,37,50,0,0,48619400.0,243097000.0,1,1,899458900.0,0.0,1,0
0,3150.0,2100.0,1500.0,1000.0,315.0,1,23567250.0,21,15,1,0,11222500.0,16833750.0,1,1,35350875.0,0.0,0,0
1,19600.0,4900.0,4000.0,1000.0,1960.0,0,80458000.0,49,40,0,0,16420000.0,65680000.0,1,0,321832000.0,0.0,0,0
0,27300.0,7644.0,9800.0,2744.0,1950.0,1,28610946.0,39,50,0,0,10270596.0,36680700.0,0,0,102181950.0,0.0,1,0
1,26240.0,10496.0,10240.0,4096.0,1640.0,0,128458576.0,41,40,0,0,50130176.0,125325440.0,0,1,321146440.0,0.0,0,0
1,24500.0,6860.0,9800.0,2744.0,1750.0,0,52988600.0,35,50,0,0,21195440.0,75698000.0,1,1,189245000.0,0.0,0,0
1,11600.0,2900.0,4000.0,1000.0,1160.0,0,54514490.0,29,40,0,0,18798100.0,75192400.0,1,0,218057960.0,0.0,0,0
0,5800.0,725.0,1000.0,125.0,1160.0,0,15678270.0,29,40,1,0,2703150.0,21625200.0,0,0,125426160.0,0.0,0,0
1,28080.0,9126.0,6760.0,2197.0,2160.0,0,118084824.0,54,40,0,7688,28427828.0,87470240.0,1,0,363337920.0,1293213856.0,0,1
0,18720.0,5408.0,7605.0,2197.0,1440.0,1,82623008.0,32,45,0,0,33565597.0,116188605.0,1,0,286002720.0,0.0,1,1
0,3780.0,882.0,1470.0,343.0,540.0,1,6564348.0,18,30,1,0,2552802.0,10940580.0,1,0,28132920.0,0.0,0,0
1,12000.0,3000.0,4000.0,1000.0,1200.0,0,152809200.0,30,40,1,0,50936400.0,203745600.0,1,0,611236800.0,0.0,0,0
1,5940.0,2376.0,540.0,216.0,990.0,0,50931144.0,66,15,0,0,4630104.0,11575260.0,1,0,127327860.0,0.0,0,0
0,8280.0,1863.0,3240.0,729.0,920.0,1,49345488.0,23,40,1,0,19309104.0,85818240.0,0,0,219313280.0,0.0,0,0
1,16200.0,2916.0,4050.0,729.0,1800.0,0,102848616.0,36,50,0,0,25712154.0,142845300.0,1,0,571381200.0,0.0,0,0
1,15300.0,3400.0,4500.0,1000.0,1530.0,0,53953920.0,34,45,0,0,15868800.0,71409600.0,1,0,242792640.0,0.0,0,0
1,25740.0,4719.0,7260.0,1331.0,2340.0,0,114719748.0,39,60,0,0,32356852.0,176491920.0,1,0,625744080.0,0.0,0,0
0,6240.0,936.0,1440.0,216.0,1040.0,1,61007544.0,26,40,1,0,14078664.0,93857760.0,1,0,406716960.0,0.0,0,0
1,31200.0,7800.0,4000.0,1000.0,3120.0,0,105839760.0,78,40,0,0,13569200.0,54276800.0,1,0,423359040.0,0.0,0,0
0,11200.0,2800.0,4000.0,1000.0,1120.0,1,21988120.0,28,40,0,0,7852900.0,31411600.0,0,1,87952480.0,0.0,1,0
1,20400.0,5100.0,4000.0,1000.0,2040.0,0,60027000.0,51,40,0,0,11770000.0,47080000.0,0,0,240108000.0,0.0,0,0
1,16500.0,3300.0,5000.0,1000.0,1650.0,0,27526290.0,33,50,0,0,8341300.0,41706500.0,1,0,137631450.0,0.0,0,0
0,12320.0,2156.0,1960.0,343.0,1760.0,0,64949500.0,44,40,0,0,10332875.0,59045000.0,0,0,371140000.0,0.0,1,0
1,17680.0,5746.0,6760.0,2197.0,1360.0,0,47746166.0,34,40,0,0,18255887.0,56171960.0,1,0,146911280.0,0.0,0,1
1,24750.0,7425.0,11250.0,3375.0,1650.0,0,51200325.0,33,50,0,7688,23272875.0,77576250.0,1,0,170667750.0,795208280.0,0,0
1,23520.0,5488.0,11760.0,2744.0,1680.0,0,248031336.0,28,60,0,0,124015668.0,531495720.0,1,0,1062991440.0,0.0,0,0
1,1100.0,1375.0,100.0,125.0,220.0,0,73155225.0,55,4,0,0,6650475.0,5320380.0,1,0,58524180.0,0.0,0,0
0,14850.0,3630.0,5445.0,1331.0,1350.0,1,13599300.0,30,45,0,0,4986410.0,20398950.0,1,0,55633500.0,0.0,1,0
0,16200.0,3645.0,3240.0,729.0,1800.0,0,50986260.0,45,40,0,0,10197252.0,45321120.0,1,0,226605600.0,0.0,1,0
1,20240.0,5566.0,4840.0,1331.0,1840.0,0,68481534.0,46,40,0,0,16376019.0,59549160.0,1,0,249023760.0,0.0,0,0
0,833.0,833.0,343.0,343.0,119.0,1,32412268.0,17,7,1,0,13346228.0,13346228.0,0,0,32412268.0,0.0,0,0
1,11200.0,1960.0,1960.0,343.0,1600.0,0,81564000.0,40,40,0,0,14273700.0,81564000.0,1,0,466080000.0,0.0,0,0
0,30800.0,8624.0,9800.0,2744.0,2200.0,0,97003368.0,44,50,0,0,30864708.0,110231100.0,0,0,346440600.0,0.0,1,0
1,20160.0,4536.0,3240.0,729.0,2240.0,0,166293792.0,56,40,0,0,26725788.0,118781280.0,1,0,739083520.0,0.0,0,0
1,33120.0,9936.0,5760.0,1728.0,2760.0,0,219189816.0,69,40,0,0,38119968.0,127066560.0,1,0,730632720.0,0.0,0,0
1,3280.0,164.0,160.0,8.0,1640.0,0,10893946.0,41,40,0,0,531412.0,10628240.0,1,0,217878920.0,0.0,0,0
0,13160.0,2303.0,1960.0,343.0,1880.0,0,71256794.0,47,40,0,0,10612714.0,60644080.0,1,0,407181680.0,0.0,1,0
1,9240.0,1617.0,1960.0,343.0,1320.0,0,116591475.0,33,40,0,3464,24731525.0,141323000.0,1,0,666237000.0,1748367400.0,0,0
0,6500.0,4225.0,3380.0,2197.0,500.0,1,48776975.0,25,20,0,0,25364027.0,39021580.0,1,0,75041500.0,0.0,1,1
0,5880.0,672.0,560.0,64.0,1470.0,0,31716552.0,42,35,0,0,3020624.0,26430460.0,0,0,277519830.0,0.0,1,0
1,25350.0,10985.0,5070.0,2197.0,1950.0,0,85705815.0,65,30,0,2653,17141163.0,39556530.0,1,0,197782650.0,269085831.0,0,1
0,10560.0,2904.0,4840.0,1331.0,960.0,1,27265128.0,24,40,1,0,12496517.0,45441880.0,0,0,99145920.0,0.0,0,0
0,24960.0,8112.0,6760.0,2197.0,1920.0,0,119192112.0,48,40,0,0,32281197.0,99326760.0,0,0,366744960.0,0.0,0,1
0,13120.0,1312.0,640.0,64.0,3280.0,0,72378776.0,82,40,0,0,3530672.0,35306720.0,0,1,723787760.0,0.0,1,0
1,12960.0,2916.0,3240.0,729.0,1440.0,0,61171200.0,36,40,0,0,15292800.0,67968000.0,1,0,271872000.0,0.0,0,0
0,20400.0,7650.0,9000.0,3375.0,1360.0,1,12424110.0,34,40,0,10520,5481225.0,14616600.0,0,0,33130960.0,256277720.0,1,0
1,10080.0,2268.0,3240.0,729.0,1120.0,0,20893320.0,28,40,0,0,6715710.0,29847600.0,1,0,92859200.0,0.0,0,0
1,26000.0,6500.0,4000.0,1000.0,2600.0,0,68630900.0,65,40,0,20051,10558600.0,42234400.0,1,1,274523600.0,2117104886.0,0,0
1,39600.0,6600.0,6000.0,1000.0,3960.0,0,158594040.0,66,60,0,0,24029400.0,144176400.0,1,0,951564240.0,0.0,0,0
0,12000.0,4000.0,3000.0,1000.0,1200.0,1,8702000.0,40,30,0,0,2175500.0,6526500.0,1,0,26106000.0,0.0,0,0
1,26400.0,6600.0,4000.0,1000.0,2640.0,0,48524520.0,66,40,0,0,7352200.0,29408800.0,1,0,194098080.0,0.0,0,0
1,4440.0,333.0,360.0,27.0,1480.0,0,24691950.0,37,40,0,0,2002050.0,26694000.0,1,0,329226000.0,0.0,0,0
1,17680.0,5746.0,6760.0,2197.0,1360.0,0,15732990.0,34,40,0,0,6015555.0,18509400.0,1,0,48409200.0,0.0,0,1
0,11480.0,8036.0,3920.0,2744.0,820.0,0,137221014.0,41,20,0,0,46855956.0,66937080.0,0,0,196030020.0,0.0,1,0
1,30100.0,8428.0,9800.0,2744.0,2150.0,0,73728746.0,43,50,0,0,24004708.0,85731100.0,0,1,263316950.0,0.0,0,0
0,8100.0,1620.0,3645.0,729.0,900.0,1,34252200.0,20,45,0,0,15413490.0,77067450.0,1,0,171261000.0,0.0,1,0
1,8260.0,11564.0,1960.0,2744.0,590.0,0,159727750.0,59,10,0,0,37901500.0,27072500.0,0,0,114091250.0,0.0,0,0
1,17280.0,3888.0,3240.0,729.0,1920.0,0,64184832.0,48,40,0,0,12034656.0,53487360.0,1,0,285265920.0,0.0,0,0
1,19800.0,5445.0,4840.0,1331.0,1800.0,0,36083520.0,45,40,0,0,8820416.0,32074240.0,1,0,131212800.0,0.0,0,0
1,12096.0,2268.0,3888.0,729.0,1344.0,0,45435348.0,28,48,0,0,14604219.0,77889168.0,1,0,242321856.0,0.0,0,0
0,19565.0,7267.0,5915.0,2197.0,1505.0,0,123846450.0,43,35,0,0,37441950.0,100805250.0,0,0,333432750.0,0.0,0,1
0,2700.0,1800.0,1500.0,1000.0,270.0,1,32941980.0,18,15,1,0,18301100.0,27451650.0,0,0,49412970.0,0.0,0,0
0,12240.0,2754.0,3240.0,729.0,1360.0,0,113283954.0,34,40,0,0,29986929.0,133275240.0,1,0,503484240.0,0.0,1,0
1,52800.0,14080.0,15360.0,4096.0,3300.0,0,262635120.0,55,60,0,0,76402944.0,286511040.0,1,0,984881700.0,0.0,0,0
0,7560.0,1701.0,3240.0,729.0,840.0,1,56853468.0,21,40,1,0,24365772.0,108292320.0,1,0,252682080.0,0.0,0,0
1,24440.0,7943.0,6760.0,2197.0,1880.0,0,106276118.0,47,40,0,0,29395522.0,90447760.0,1,0,327003440.0,0.0,0,1
0,21600.0,6480.0,5760.0,1728.0,1800.0,1,152372880.0,45,40,0,0,40632768.0,135442560.0,0,1,507909600.0,0.0,1,0
0,21960.0,4941.0,3240.0,729.0,2440.0,0,47927700.0,61,40,0,0,7071300.0,31428000.0,0,0,213012000.0,0.0,1,0
0,5520.0,828.0,1440.0,216.0,920.0,1,8903760.0,23,40,0,0,2322720.0,15484800.0,1,0,59358400.0,0.0,1,0
0,24640.0,8624.0,7840.0,2744.0,1760.0,0,73653272.0,44,40,0,0,23435132.0,66957520.0,0,0,210437920.0,0.0,0,0
